session_id,state_sequence,simulation_time_s,visual_component_name,root_bone_name,actor_x_world_cm,actor_y_world_cm,actor_z_world_cm,visual_component_x_world_cm,visual_component_y_world_cm,visual_component_z_world_cm,animation_root_x_world_cm,animation_root_y_world_cm,animation_root_z_world_cm,actor_to_root_x_world_cm,actor_to_root_y_world_cm,actor_to_root_z_world_cm
7C88DBC1E840,146,7.756000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,147,7.805000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,148,7.858000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,149,7.912000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,150,7.965000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,151,8.012000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,152,8.065000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,153,8.115000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,154,8.166000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,155,8.216000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,156,8.274000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,157,8.322000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,158,8.373000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,159,8.424000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,160,8.475000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,161,8.528000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,162,8.579000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,163,8.625000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,164,8.681000,SkeletalMesh,root,-800.000000,0.000000,90.000000,-800.000000,0.000000,2.000000,-800.000000,0.000000,2.000000,0.000000,0.000000,-88.000000
7C88DBC1E840,165,8.734000,SkeletalMesh,root,-799.359883,0.000000,88.274995,-799.359883,0.000000,0.274995,-799.359883,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,166,8.783000,SkeletalMesh,root,-797.613746,0.000000,88.274995,-797.613746,0.000000,0.274995,-797.613746,0.000000,1.726283,0.000000,0.000000,-86.548712
7C88DBC1E840,167,8.835000,SkeletalMesh,root,-794.003818,0.000000,88.274995,-794.003818,0.000000,0.274995,-794.003818,0.000000,1.322183,0.000000,0.000000,-86.952812
7C88DBC1E840,168,8.890000,SkeletalMesh,root,-787.933823,0.000000,88.274995,-787.933823,0.000000,0.274995,-787.933823,0.000000,0.950868,0.000000,0.000000,-87.324127
7C88DBC1E840,169,8.937000,SkeletalMesh,root,-781.071867,0.000000,88.274995,-781.071867,0.000000,0.274995,-781.071867,0.000000,0.677363,0.000000,0.000000,-87.597633
7C88DBC1E840,170,8.993000,SkeletalMesh,root,-770.391353,0.000000,88.274995,-770.391353,0.000000,0.274995,-770.391353,0.000000,0.524379,0.000000,0.000000,-87.750616
7C88DBC1E840,171,9.043000,SkeletalMesh,root,-758.879143,0.000000,88.274995,-758.879143,0.000000,0.274995,-758.879143,0.000000,0.413504,0.000000,0.000000,-87.861492
7C88DBC1E840,172,9.094000,SkeletalMesh,root,-745.070521,0.000000,88.274995,-745.070521,0.000000,0.274995,-745.070521,0.000000,0.355074,0.000000,0.000000,-87.919921
7C88DBC1E840,173,9.150000,SkeletalMesh,root,-727.369619,0.000000,88.274995,-727.369619,0.000000,0.274995,-727.369619,0.000000,0.320542,0.000000,0.000000,-87.954454
7C88DBC1E840,174,9.204000,SkeletalMesh,root,-708.641973,0.000000,88.274995,-708.641973,0.000000,0.274995,-708.641973,0.000000,0.298932,0.000000,0.000000,-87.976063
7C88DBC1E840,175,9.304000,SkeletalMesh,root,-671.771216,0.000000,88.274995,-671.771216,0.000000,0.274995,-671.771216,0.000000,0.287923,0.000000,0.000000,-87.987072
7C88DBC1E840,176,9.329000,SkeletalMesh,root,-662.499952,0.000000,88.274995,-662.499952,0.000000,0.274995,-662.499952,0.000000,0.278051,0.000000,0.000000,-87.996944
7C88DBC1E840,177,9.359000,SkeletalMesh,root,-651.324831,0.000000,88.274995,-651.324831,0.000000,0.274995,-651.324831,0.000000,0.277270,0.000000,0.000000,-87.997725
7C88DBC1E840,178,9.398000,SkeletalMesh,root,-636.749529,0.000000,88.274995,-636.749529,0.000000,0.274995,-636.749529,0.000000,0.276588,0.000000,0.000000,-87.998407
7C88DBC1E840,179,9.453000,SkeletalMesh,root,-616.151300,0.000000,88.274995,-616.151300,0.000000,0.274995,-616.151300,0.000000,0.275988,0.000000,0.000000,-87.999007
7C88DBC1E840,180,9.505000,SkeletalMesh,root,-596.661330,0.000000,88.274995,-596.661330,0.000000,0.274995,-596.661330,0.000000,0.275504,0.000000,0.000000,-87.999492
7C88DBC1E840,181,9.572000,SkeletalMesh,root,-571.540220,0.000000,88.274995,-571.540220,0.000000,0.274995,-571.540220,0.000000,0.275264,0.000000,0.000000,-87.999732
7C88DBC1E840,182,9.619000,SkeletalMesh,root,-553.916376,0.000000,88.274995,-553.916376,0.000000,0.274995,-553.916376,0.000000,0.275114,0.000000,0.000000,-87.999882
7C88DBC1E840,183,9.671000,SkeletalMesh,root,-534.416375,0.000000,88.274995,-534.416375,0.000000,0.274995,-534.416375,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,184,9.738000,SkeletalMesh,root,-509.291375,0.000000,88.274995,-509.291375,0.000000,0.274995,-509.291375,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,185,9.786000,SkeletalMesh,root,-491.291375,0.000000,88.274995,-491.291375,0.000000,0.274995,-491.291375,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,186,9.839000,SkeletalMesh,root,-471.416373,0.000000,88.274995,-471.416373,0.000000,0.274995,-471.416373,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,187,9.891000,SkeletalMesh,root,-451.916373,0.000000,88.274995,-451.916373,0.000000,0.274995,-451.916373,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,188,9.950000,SkeletalMesh,root,-429.791371,0.000000,88.274995,-429.791371,0.000000,0.274995,-429.791371,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,189,10.006000,SkeletalMesh,root,-408.791371,0.000000,88.274995,-408.791371,0.000000,0.274995,-408.791371,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,190,10.060000,SkeletalMesh,root,-388.541370,0.000000,88.274995,-388.541370,0.000000,0.274995,-388.541370,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,191,10.114000,SkeletalMesh,root,-368.291370,0.000000,88.274995,-368.291370,0.000000,0.274995,-368.291370,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,192,10.167000,SkeletalMesh,root,-348.416369,0.000000,88.274995,-348.416369,0.000000,0.274995,-348.416369,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,193,10.235000,SkeletalMesh,root,-322.916367,0.000000,88.274995,-322.916367,0.000000,0.274995,-322.916367,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,194,10.286000,SkeletalMesh,root,-303.791366,0.000000,88.274995,-303.791366,0.000000,0.274995,-303.791366,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,195,10.341000,SkeletalMesh,root,-283.166365,0.000000,88.274995,-283.166365,0.000000,0.274995,-283.166365,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,196,10.404000,SkeletalMesh,root,-259.541365,0.000000,88.274995,-259.541365,0.000000,0.274995,-259.541365,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,197,10.456000,SkeletalMesh,root,-240.041364,0.000000,88.274995,-240.041364,0.000000,0.274995,-240.041364,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,198,10.513000,SkeletalMesh,root,-218.666363,0.000000,88.274995,-218.666363,0.000000,0.274995,-218.666363,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,199,10.572000,SkeletalMesh,root,-196.541361,0.000000,88.274995,-196.541361,0.000000,0.274995,-196.541361,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,200,10.623000,SkeletalMesh,root,-177.416360,0.000000,88.274995,-177.416360,0.000000,0.274995,-177.416360,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,201,10.676000,SkeletalMesh,root,-157.541359,0.000000,88.274995,-157.541359,0.000000,0.274995,-157.541359,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,202,10.733000,SkeletalMesh,root,-136.166358,0.000000,88.274995,-136.166358,0.000000,0.274995,-136.166358,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,203,10.785000,SkeletalMesh,root,-116.666357,0.000000,88.274995,-116.666357,0.000000,0.274995,-116.666357,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,204,10.841000,SkeletalMesh,root,-95.666357,0.000000,88.274995,-95.666357,0.000000,0.274995,-95.666357,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,205,10.901000,SkeletalMesh,root,-73.166356,0.000000,88.274995,-73.166356,0.000000,0.274995,-73.166356,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,206,10.952000,SkeletalMesh,root,-54.041355,0.000000,88.274995,-54.041355,0.000000,0.274995,-54.041355,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,207,11.011000,SkeletalMesh,root,-31.916353,0.000000,88.274995,-31.916353,0.000000,0.274995,-31.916353,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,208,11.066000,SkeletalMesh,root,-11.291352,0.000000,88.274995,-11.291352,0.000000,0.274995,-11.291352,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,209,11.115000,SkeletalMesh,root,7.083649,0.000000,88.274995,7.083649,0.000000,0.274995,7.083649,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,210,11.171000,SkeletalMesh,root,28.083650,0.000000,88.274995,28.083650,0.000000,0.274995,28.083650,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,211,11.221000,SkeletalMesh,root,46.833650,0.000000,88.274995,46.833650,0.000000,0.274995,46.833650,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,212,11.275000,SkeletalMesh,root,67.083651,0.000000,88.274995,67.083651,0.000000,0.274995,67.083651,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,213,11.325000,SkeletalMesh,root,85.833651,0.000000,88.274995,85.833651,0.000000,0.274995,85.833651,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,214,11.384000,SkeletalMesh,root,107.958652,0.000000,88.274995,107.958652,0.000000,0.274995,107.958652,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,215,11.435000,SkeletalMesh,root,127.083653,0.000000,88.274995,127.083653,0.000000,0.274995,127.083653,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,216,11.488000,SkeletalMesh,root,146.958655,0.000000,88.274995,146.958655,0.000000,0.274995,146.958655,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,217,11.584000,SkeletalMesh,root,182.958655,0.000000,88.274995,182.958655,0.000000,0.274995,182.958655,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,218,11.625000,SkeletalMesh,root,198.333655,0.000000,88.274995,198.333655,0.000000,0.274995,198.333655,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,219,11.670000,SkeletalMesh,root,215.208656,0.000000,88.274995,215.208656,0.000000,0.274995,215.208656,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,220,11.770000,SkeletalMesh,root,252.708657,0.000000,88.274995,252.708657,0.000000,0.274995,252.708657,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,221,11.818000,SkeletalMesh,root,270.708657,0.000000,88.274995,270.708657,0.000000,0.274995,270.708657,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,222,11.867000,SkeletalMesh,root,289.083658,0.000000,88.274995,289.083658,0.000000,0.274995,289.083658,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,223,11.915000,SkeletalMesh,root,307.083658,0.000000,88.274995,307.083658,0.000000,0.274995,307.083658,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,224,11.972000,SkeletalMesh,root,328.458659,0.000000,88.274995,328.458659,0.000000,0.274995,328.458659,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,225,12.028000,SkeletalMesh,root,349.458660,0.000000,88.274995,349.458660,0.000000,0.274995,349.458660,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,226,12.084000,SkeletalMesh,root,370.458661,0.000000,88.274995,370.458661,0.000000,0.274995,370.458661,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,227,12.136000,SkeletalMesh,root,389.958661,0.000000,88.274995,389.958661,0.000000,0.274995,389.958661,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,228,12.192000,SkeletalMesh,root,410.958662,0.000000,88.274995,410.958662,0.000000,0.274995,410.958662,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,229,12.241000,SkeletalMesh,root,429.333662,0.000000,88.274995,429.333662,0.000000,0.274995,429.333662,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,230,12.299000,SkeletalMesh,root,451.083663,0.000000,88.274995,451.083663,0.000000,0.274995,451.083663,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,231,12.352000,SkeletalMesh,root,470.958664,0.000000,88.274995,470.958664,0.000000,0.274995,470.958664,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,232,12.404000,SkeletalMesh,root,490.458665,0.000000,88.274995,490.458665,0.000000,0.274995,490.458665,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,233,12.463000,SkeletalMesh,root,512.583666,0.000000,88.274995,512.583666,0.000000,0.274995,512.583666,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,234,12.516000,SkeletalMesh,root,532.458668,0.000000,88.274995,532.458668,0.000000,0.274995,532.458668,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,235,12.568000,SkeletalMesh,root,551.958668,0.000000,88.274995,551.958668,0.000000,0.274995,551.958668,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,236,12.624000,SkeletalMesh,root,572.958669,0.000000,88.274995,572.958669,0.000000,0.274995,572.958669,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,237,12.676000,SkeletalMesh,root,592.458669,0.000000,88.274995,592.458669,0.000000,0.274995,592.458669,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,238,12.731000,SkeletalMesh,root,613.083670,0.000000,88.274995,613.083670,0.000000,0.274995,613.083670,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,239,12.789000,SkeletalMesh,root,634.833671,0.000000,88.274995,634.833671,0.000000,0.274995,634.833671,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,240,12.844000,SkeletalMesh,root,655.458672,0.000000,88.274995,655.458672,0.000000,0.274995,655.458672,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,241,12.894000,SkeletalMesh,root,674.208673,0.000000,88.274995,674.208673,0.000000,0.274995,674.208673,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,242,12.955000,SkeletalMesh,root,697.083674,0.000000,88.274995,697.083674,0.000000,0.274995,697.083674,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,243,13.016000,SkeletalMesh,root,719.958676,0.000000,88.274995,719.958676,0.000000,0.274995,719.958676,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,244,13.069000,SkeletalMesh,root,739.833677,0.000000,88.274995,739.833677,0.000000,0.274995,739.833677,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,245,13.120000,SkeletalMesh,root,758.958678,0.000000,88.274995,758.958678,0.000000,0.274995,758.958678,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,246,13.177000,SkeletalMesh,root,780.333679,0.000000,88.274995,780.333679,0.000000,0.274995,780.333679,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,247,13.250000,SkeletalMesh,root,807.708682,0.000000,88.274995,807.708682,0.000000,0.274995,807.708682,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,248,13.298000,SkeletalMesh,root,825.708682,0.000000,88.274995,825.708682,0.000000,0.274995,825.708682,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,249,13.362000,SkeletalMesh,root,849.708683,0.000000,88.274995,849.708683,0.000000,0.274995,849.708683,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,250,13.417000,SkeletalMesh,root,870.333684,0.000000,88.274995,870.333684,0.000000,0.274995,870.333684,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,251,13.467000,SkeletalMesh,root,889.083685,0.000000,88.274995,889.083685,0.000000,0.274995,889.083685,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,252,13.534000,SkeletalMesh,root,912.500101,0.000000,88.274995,912.500101,0.000000,0.274995,912.500101,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,253,13.583000,SkeletalMesh,root,928.060622,0.000000,88.274995,928.060622,0.000000,0.274995,928.060622,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,254,13.633000,SkeletalMesh,root,941.892079,0.000000,88.274995,941.892079,0.000000,0.274995,941.892079,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,255,13.685000,SkeletalMesh,root,953.783565,0.000000,88.274995,953.783565,0.000000,0.274995,953.783565,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,256,13.737000,SkeletalMesh,root,963.056251,0.000000,88.274995,963.056251,0.000000,0.274995,963.056251,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,257,13.788000,SkeletalMesh,root,969.591107,0.000000,88.274995,969.591107,0.000000,0.274995,969.591107,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,258,13.847000,SkeletalMesh,root,973.702312,0.000000,88.274995,973.702312,0.000000,0.274995,973.702312,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,259,13.901000,SkeletalMesh,root,975.489946,0.000000,88.274995,975.489946,0.000000,0.274995,975.489946,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,260,13.952000,SkeletalMesh,root,976.262807,0.000000,88.274995,976.262807,0.000000,0.274995,976.262807,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,261,14.005000,SkeletalMesh,root,976.602828,0.000000,88.274995,976.602828,0.000000,0.274995,976.602828,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,262,14.066000,SkeletalMesh,root,976.743140,0.000000,88.274995,976.743140,0.000000,0.274995,976.743140,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,263,14.135000,SkeletalMesh,root,976.791433,0.000000,88.274995,976.791433,0.000000,0.274995,976.791433,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,264,14.195000,SkeletalMesh,root,976.805947,0.000000,88.274995,976.805947,0.000000,0.274995,976.805947,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,265,14.244000,SkeletalMesh,root,976.810850,0.000000,88.274995,976.810850,0.000000,0.274995,976.810850,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,266,14.300000,SkeletalMesh,root,976.812877,0.000000,88.274995,976.812877,0.000000,0.274995,976.812877,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,267,14.359000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,268,14.407000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,269,14.465000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,270,14.524000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,271,14.574000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,272,14.620000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,273,14.669000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,274,14.721000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,275,14.775000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,276,14.827000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,277,14.872000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,278,14.928000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,279,14.986000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,280,15.040000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,281,15.090000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,282,15.133000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,283,15.192000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,284,15.245000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,285,15.292000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,286,15.354000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,287,15.397000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,288,15.454000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,289,15.507000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,290,15.565000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,291,15.616000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,292,15.690000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,293,15.745000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,294,15.794000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,295,15.861000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,296,15.915000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,297,15.970000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,298,16.018000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
