start_transition_sequence,end_transition_sequence,requested_horizon_s,actual_horizon_s,step_count,action_change_count,collision_step_count,planar_position_error_cm,planar_velocity_error_cm_s,yaw_error_deg,angular_velocity_yaw_error_deg_s
72,126,1.5,1.5059999999999998,55,3,0,5.686241992147037e-06,6.4555230991916585e-06,1.003484237996453e-05,3.574650651216871e-05
73,91,0.5,0.524,19,2,0,1.8471282511198208e-06,4.764173339975329e-06,4.398368713445936e-08,2.3293771960197773e-06
73,109,1.0,1.004,37,2,0,4.706330605846978e-06,2.478515041333357e-07,5.191325930411331e-06,1.3542030004032313e-05
73,127,1.5,1.5070000000000001,55,3,0,5.506525595199449e-06,6.837575028839898e-06,1.0681302179635342e-05,2.832545703768119e-05
74,92,0.5,0.5220000000000002,19,1,0,2.046552081917133e-06,6.489248201433405e-06,9.166635936346079e-08,1.5460750546480995e-06
74,110,1.0,1.004,37,1,0,4.903888338002299e-06,1.6481349437474813e-07,5.53286610543686e-06,1.3728297091120112e-05
74,128,1.5,1.5029999999999997,55,2,0,5.40127824353552e-06,6.029356498516394e-06,1.1330395987471154e-05,2.7566969436065847e-05
75,93,0.5,0.5250000000000004,19,1,0,2.073068758160243e-06,7.494899307633598e-06,6.146762877390099e-08,5.0793491084277775e-06
75,111,1.0,1.005,37,1,0,4.951579952717331e-06,9.627473831285903e-08,5.829700912748487e-06,1.2382275350830696e-05
75,129,1.5,1.505,55,2,0,5.158230294798515e-06,7.114201380886722e-06,1.166420308906636e-05,1.574460162601099e-05
76,94,0.5,0.5249999999999999,19,1,0,1.9778472062640874e-06,8.844793514920708e-06,3.957340279095479e-08,4.127608747239719e-06
76,112,1.0,1.0090000000000003,37,1,0,5.039111535202852e-06,5.383683146508524e-08,6.096082519651599e-06,1.0670262724943314e-05
76,130,1.5,1.5069999999999997,55,2,0,4.7682690802034135e-06,8.186737787241344e-06,1.2169508345307575e-05,2.1860792742245394e-05
77,95,0.5,0.5269999999999997,19,1,0,1.961071546759304e-06,1.014647136001251e-05,4.052800938416176e-07,2.0240711364749586e-05
77,113,1.0,1.0099999999999998,37,1,0,5.0581183366097235e-06,3.523885662858354e-08,6.220182394546004e-06,5.752278788406784e-06
77,131,1.5,1.5090000000000003,55,2,0,4.319683853942264e-06,9.070927205812105e-06,1.274763344420283e-05,2.3839098190592267e-05
78,96,0.5,0.524,19,1,0,1.986033795256329e-06,9.451341125825624e-06,9.647150829844718e-07,2.3881368036882122e-05
78,114,1.0,1.0109999999999997,37,1,0,5.126297956715127e-06,2.2912445613989454e-08,6.328279270393968e-06,5.141171051548099e-06
78,132,1.5,1.5100000000000002,55,2,0,3.87885850825449e-06,8.80762340216314e-06,1.3315220703883026e-05,2.3013973645902297e-05
79,97,0.5,0.5229999999999997,19,1,0,2.162171634031253e-06,1.0559232193892177e-05,1.3646637020690832e-06,1.8070765037236924e-05
79,115,1.0,1.013,37,1,0,5.234699299344607e-06,1.3860955052345185e-08,6.343889916214902e-06,1.9814691469832724e-06
79,133,1.5,1.5110000000000001,55,2,0,3.465548454712661e-06,7.644265551221109e-06,1.3818064541578474e-05,2.0380771076133897e-05
80,98,0.5,0.524,19,1,0,2.440845747046503e-06,9.965217945491678e-06,1.7302762995900496e-06,1.6886053458620154e-05
80,116,1.0,1.0150000000000001,37,1,0,5.342277164956041e-06,0.0,6.3496693911821205e-06,1.4000706087813342e-06
80,134,1.5,1.5110000000000006,55,2,0,3.1565756661095154e-06,6.212735357280884e-06,1.3984864533515649e-05,8.035843052311975e-06
81,99,0.5,0.5230000000000001,19,1,0,2.739768558542763e-06,8.810082987829518e-06,1.983718468604783e-06,1.2404892345330154e-05
81,117,1.0,1.0179999999999998,37,2,0,5.571225157309624e-06,1.8364422089689486e-06,6.276792298543812e-06,1.5477201316116407e-05
81,135,1.5,1.5090000000000003,55,2,0,2.9783528958928333e-06,3.5664583606377267e-06,1.4092939628925153e-05,5.40896256495671e-06
82,100,0.5,0.5230000000000001,19,1,0,3.0380749966714745e-06,6.969450722421868e-06,2.2197585252909195e-06,1.1953647145901414e-05
82,118,1.0,1.0150000000000001,37,2,0,5.622731462368202e-06,3.264572825426279e-07,5.300068662415131e-06,4.259826096131292e-05
82,136,1.5,1.5070000000000001,55,2,0,2.851433607384941e-06,1.9620352702531983e-06,1.4129491301213218e-05,2.545196352343737e-06
83,101,0.5,0.5229999999999997,19,1,0,3.2181859100384924e-06,4.096490523109083e-06,2.6510112576613055e-06,1.8592347004187104e-05
83,119,1.0,1.0179999999999998,37,2,0,5.608856569261078e-06,4.228939033624118e-06,3.6449578263900476e-06,7.345443236772553e-05
83,137,1.5,1.5110000000000001,55,2,0,2.6531456339900573e-06,1.367435970678344e-06,1.3962372490474774e-05,3.3566681025831713e-06
84,102,0.5,0.5210000000000004,19,1,0,3.3406036861662826e-06,3.026965688581459e-06,3.0997322070087873e-06,1.9337948927500292e-05
84,120,1.0,1.017,37,2,0,5.7127120520332355e-06,2.321543988159746e-06,1.7063139497310286e-06,8.179408189334936e-05
84,138,1.5,1.509,55,2,0,2.5739244735601e-06,9.902119586518842e-07,1.3770763230577999e-05,7.041615887715125e-06
85,103,0.5,0.5200000000000005,19,1,0,3.4971400231761295e-06,2.3160661229796464e-06,3.392912048102664e-06,1.3424763693592467e-05
85,121,1.0,1.016,37,2,0,5.7030641972968725e-06,1.981930637385271e-06,1.120658467794189e-06,0.00011383010485133127
85,139,1.5,1.5099999999999998,55,2,0,2.4090579990548383e-06,7.422156897974085e-07,1.3487920599309878e-05,8.174617001088791e-06
86,104,0.5,0.5199999999999996,19,1,0,3.638981862646744e-06,1.712554294641751e-06,3.563460616342974e-06,8.75932107646804e-06
86,122,1.0,1.0149999999999997,37,2,0,5.812999810849653e-06,3.32526909119405e-06,3.855561816844397e-06,0.00011086695667472668
86,140,1.5,1.513,55,2,0,2.2282223611953053e-06,4.841524230414569e-07,1.3080435795851945e-05,1.1989275094492768e-05
87,105,0.5,0.5149999999999997,19,1,0,3.6960397060836624e-06,1.1836580088791462e-06,3.7506958756640513e-06,8.543001413841012e-06
87,123,1.0,1.0140000000000002,37,2,0,5.830433878748066e-06,1.464950010326876e-07,6.232750369092026e-06,9.382757485809634e-05
87,141,1.5,1.5540000000000003,55,2,0,2.176515262035385e-06,1.40406115179039e-07,1.188222087614989e-05,1.7154026423327196e-05
88,106,0.5,0.5189999999999997,19,0,0,3.9357404020318545e-06,8.95996319372355e-07,4.127930321768835e-06,1.587820949566776e-05
88,124,1.0,1.0130000000000003,37,1,0,5.7520117606698816e-06,3.1083949947347465e-06,7.96761898253111e-06,7.040118362056091e-05
88,141,1.5,1.5260000000000002,54,1,0,2.176452347932203e-06,1.4040611517903904e-07,1.188238023466165e-05,1.7154750878489722e-05
89,107,0.5,0.5140000000000002,19,0,0,4.024772113466103e-06,6.130425305981492e-07,4.525450396520869e-06,1.7324668235119134e-05
89,125,1.0,1.0120000000000005,37,1,0,5.416867784511668e-06,5.107723053399425e-06,9.187579405479204e-06,5.135680834200684e-05
89,142,1.5,1.5330000000000004,54,1,0,1.9614522204868285e-06,7.475293273273644e-08,1.1241363051050634e-05,1.8208617088788515e-05
90,108,0.5,0.512,19,0,0,3.875587948364712e-06,3.514209155477619e-07,4.946031222935259e-06,1.7111692329763173e-05
90,126,1.0,1.0109999999999997,37,1,0,4.992441079537066e-06,6.455516491144221e-06,1.0026107762587233e-05,3.579526469366101e-05
90,142,1.5,1.5050000000000003,53,1,0,1.7276845007075341e-06,7.475293273273644e-08,1.1241319770062529e-05,1.8208417635889873e-05
91,109,0.5,0.508,19,0,0,3.648304051584934e-06,2.3041048255132552e-07,5.211813740558571e-06,1.3478764159913226e-05
91,127,1.0,1.0110000000000001,37,1,0,4.505295987354885e-06,6.8375687050095535e-06,1.0679076223913754e-05,2.8337783106735515e-05
91,143,1.5,1.5250000000000004,53,1,0,1.405508619392858e-06,3.0168337179722366e-08,1.0185083539119132e-05,2.187920348717398e-05
92,110,0.5,0.5089999999999999,19,0,0,3.515429040645635e-06,1.5045711412952926e-07,5.466337654387126e-06,1.3918749999675128e-05
92,128,1.0,1.0079999999999996,37,1,0,4.054049771939265e-06,6.029350842596221e-06,1.1337678694358584e-05,2.7527299067742206e-05
92,144,1.5,1.52,53,2,0,8.802246538571508e-07,8.899380875199091e-07,8.954501183090196e-06,3.288696444769812e-05
93,111,0.5,0.5079999999999996,19,0,0,3.2866337944625143e-06,8.486560599472219e-08,5.802899879669603e-06,1.2447669547555051e-05
93,129,1.0,1.0079999999999996,37,1,0,3.5097809439562005e-06,7.114196904467487e-06,1.1667175635471656e-05,1.5728781562529548e-05
93,145,1.5,1.5150000000000001,53,2,0,4.5169624473950824e-07,5.0939121677433504e-06,7.41037811811859e-06,4.105335005988309e-05
94,112,0.5,0.5110000000000001,19,0,0,3.1764928449725373e-06,4.554399953597712e-08,5.941535601902545e-06,1.1122575514832533e-05
94,130,1.0,1.0089999999999995,37,1,0,2.8880756692623927e-06,8.186734376636212e-06,1.2184940320288723e-05,2.1778988440246394e-05
94,146,1.5,1.5110000000000001,53,2,0,3.774047175280922e-07,9.988568765619515e-06,7.054023530053303e-06,1.4279866775268601e-05
95,113,0.5,0.512,19,0,0,2.9758980951457546e-06,2.903280477145356e-08,6.092237788819334e-06,6.128721032894191e-06
95,131,1.0,1.0110000000000006,37,1,0,2.204464527364427e-06,9.070924676279966e-06,1.2759818810742892e-05,2.377546715592871e-05
95,147,1.5,1.5080000000000005,53,2,0,4.1026463673646085e-07,1.335666079285244e-05,6.254964024542741e-06,3.289196075684231e-05
96,114,0.5,0.512,19,0,0,2.722380421261844e-06,1.80787367310494e-08,5.5306826673702535e-06,7.590111636091024e-06
96,132,1.0,1.0110000000000006,37,1,0,1.4393549718179608e-06,8.80762141264348e-06,1.3386948038726204e-05,2.2643624063789503e-05
96,148,1.5,1.5050000000000003,53,2,0,3.8762973515410555e-07,8.95969298091804e-06,6.465564401886973e-06,1.279923355923529e-05
97,115,0.5,0.5169999999999999,19,0,0,2.747280095808967e-06,1.0701342281841469e-08,5.285445642433885e-06,5.3068968597358435e-06
97,133,1.0,1.0150000000000001,37,1,0,9.531835404684783e-07,7.644264215400765e-06,1.390913954677112e-05,1.9916508961159707e-05
97,149,1.5,1.5049999999999994,53,2,0,5.321867006503075e-07,1.1351557403782324e-05,6.186629985322559e-06,8.628576040337066e-06
98,116,0.5,0.5190000000000001,19,0,0,2.5602064690693806e-06,0.0,5.381663553657582e-06,4.512938865275373e-06
98,134,1.0,1.0150000000000006,37,1,0,3.6640330520446827e-07,6.212734248834216e-06,1.4065132471900555e-05,7.630979496298096e-06
98,150,1.5,1.5060000000000002,53,2,0,7.388493642025976e-07,1.4664585330208286e-05,5.9801602325098e-06,3.5058349112659926e-08
99,117,0.5,0.5219999999999998,19,1,0,2.5441490978449624e-06,1.837387827663462e-06,5.28950904276161e-06,1.112101114131292e-05
99,135,1.0,1.0130000000000003,37,1,0,5.069490524256896e-08,3.5664575079864438e-06,1.4175733283949267e-05,4.995918445160896e-06
99,151,1.5,1.5000000000000004,53,2,0,9.68866774780827e-07,1.5717512247801355e-05,6.01967526576124e-06,2.2456900296674576e-05
100,118,0.5,0.52,19,1,0,2.38950360655377e-06,3.2771428948425007e-07,4.420329985521568e-06,3.811638669048989e-05
100,136,1.0,1.012,37,1,0,3.818127255472958e-07,1.9620346165538814e-06,1.4203306911926935e-05,2.180474396595855e-06
100,153,1.5,1.525,54,2,0,1.5833636730122447e-06,1.914586908174844e-05,7.1090374062675154e-06,1.9736093889832773e-05
101,119,0.5,0.5209999999999999,19,1,0,2.1942364298887337e-06,4.22770723673724e-06,2.7757950790344114e-06,6.853629338365863e-05
101,137,1.0,1.0140000000000002,37,1,0,7.641341568440218e-07,1.3674355443527026e-06,1.4036936651093882e-05,3.7198627325096822e-06
101,154,1.5,1.5179999999999998,54,2,0,1.8392020008194618e-06,1.4944463629677172e-05,7.4643876260532714e-06,3.1582855029910206e-05
102,120,0.5,0.5209999999999999,19,1,0,2.2839314368829204e-06,2.3223887097856646e-06,6.141015487858507e-07,7.545767152805638e-05
102,138,1.0,1.013,37,1,0,8.55862090585178e-07,9.90211731278209e-07,1.386841872707328e-05,7.510937898302927e-06
102,155,1.5,1.5170000000000003,54,2,0,2.1707688246517703e-06,1.548384763954779e-05,8.218556655567471e-06,3.1458230807857035e-05
103,121,0.5,0.5229999999999997,19,1,0,2.2112112816457714e-06,1.9812727600772298e-06,2.252305268568523e-06,0.00010734054637850932
103,139,1.0,1.0169999999999995,37,1,0,1.083273637930533e-06,7.422155476888613e-07,1.359141154853477e-05,8.665551497699653e-06
103,156,1.5,1.5140000000000002,54,2,0,2.5908143005529986e-06,1.608682623500516e-05,8.747017062333987e-06,3.691644656100834e-05
104,122,0.5,0.5219999999999994,19,1,0,2.203409479765632e-06,3.3258057357007962e-06,4.84623264325117e-06,0.00010525631262225943
104,140,1.0,1.0199999999999996,37,1,0,1.3815501702716036e-06,4.841523093546192e-07,1.3171670795667286e-05,1.2417375401696518e-05
104,157,1.5,1.5110000000000001,54,2,0,2.846468196453393e-06,1.5008071225985504e-05,9.477339386957385e-06,3.058340220718492e-05
105,123,0.5,0.5230000000000006,19,1,0,2.1102926979222927e-06,1.460886132216068e-07,7.093122953863407e-06,8.901232865810016e-05
105,141,1.0,1.0630000000000006,37,1,0,1.5436688158859772e-06,1.404060867573296e-07,1.1952286256672036e-05,1.7464461436134116e-05
105,158,1.5,1.5030000000000001,54,2,0,3.1480893566436547e-06,1.4679547927689665e-05,9.694212810466522e-06,2.034056305433296e-05
106,124,0.5,0.5260000000000007,19,1,0,2.0015748845038795e-06,3.1081180393872582e-06,8.799843887371476e-06,6.581108709724504e-05
106,141,1.0,1.0390000000000006,36,1,0,1.5739947798480258e-06,1.404060867573296e-07,1.1960945278625665e-05,1.750189427696114e-05
106,159,1.5,1.5090000000000003,54,2,0,3.5668163303782545e-06,1.222820187824075e-05,1.0071733379270451e-05,1.688334072014186e-05
107,125,0.5,0.5210000000000008,19,1,0,1.6317375610697127e-06,5.107497122125749e-06,1.0211279121808853e-05,4.584138929430992e-05
107,141,1.0,1.0070000000000006,35,1,0,1.8002222077484511e-06,1.404060867573296e-07,1.1994266855912546e-05,1.7644905589975224e-05
107,160,1.5,1.5040000000000004,54,2,0,3.7234487318625905e-06,1.0875265010802428e-05,1.0224266039017517e-05,7.755236268280896e-06
108,126,0.5,0.5249999999999995,19,1,0,1.1742987311436137e-06,6.455368641411772e-06,1.1054946288393503e-05,3.0351615009749366e-05
108,142,1.0,1.0190000000000001,35,1,0,2.0904555455558693e-06,7.475290431102701e-08,1.1356060392084633e-05,1.870455767161161e-05
108,161,1.5,1.5099999999999998,54,2,0,3.860264730053419e-06,9.34755589846125e-06,1.0477079984871567e-05,1.1643069541378281e-05
109,127,0.5,0.5270000000000001,19,1,0,8.769430053236007e-07,6.8374850883404135e-06,1.1698339091907198e-05,2.304354910620532e-05
109,143,1.0,1.0410000000000004,35,1,0,2.2228428164794685e-06,3.016833717972241e-08,1.0294613649239877e-05,2.2342944777875573e-05
109,162,1.5,1.5110000000000001,54,2,0,4.035071666785618e-06,7.984341927491985e-06,1.0521335952931198e-05,3.3773885377286206e-06
110,127,0.5,0.5030000000000001,18,1,0,8.475805657326723e-07,6.837483560673532e-06,1.1752344783176261e-05,2.2781009477057523e-05
110,143,1.0,1.0170000000000003,34,1,0,2.252205213437722e-06,3.016833717972242e-08,1.0301020456812466e-05,2.2369326455162764e-05
110,163,1.5,1.516,54,2,0,4.2603735155529495e-06,6.742155147345343e-06,1.0619624634252465e-05,5.818786334543802e-06
111,129,0.5,0.5259999999999998,19,1,0,2.947568020773328e-07,7.114159743082408e-06,1.2619469532869766e-05,1.0942081075882015e-05
111,144,1.0,1.0110000000000001,34,2,0,2.641101239444752e-06,8.899380875199091e-07,9.07449246833596e-06,3.347443907841807e-05
111,164,1.5,1.5120000000000005,54,2,0,4.273644301790917e-06,5.517845201582552e-06,1.0688791444466003e-05,3.178193693997855e-06
112,129,0.5,0.5,18,1,0,2.202181832444694e-07,7.114162855259589e-06,1.2711259043310493e-05,1.0523799062411854e-05
112,145,1.0,1.0070000000000006,34,2,0,2.8435653219664304e-06,5.0939121677433504e-06,7.529757210199267e-06,4.169477108462161e-05
112,165,1.5,1.513,54,2,0,4.3695419085884205e-06,4.6973599499933964e-06,1.0564040471861647e-05,3.3477166994089202e-06
113,131,0.5,0.5270000000000001,19,1,0,6.509013559253105e-07,9.070913620234995e-06,1.3633518326740605e-05,1.9564062966992424e-05
113,146,1.0,1.0,34,2,0,2.8412881738930713e-06,9.988568765619515e-06,7.170591520684315e-06,1.4922402726824657e-05
113,166,1.5,1.5110000000000001,54,2,0,4.414578499358478e-06,3.954857091579629e-06,1.0459652097327832e-05,1.8507465568973203e-06
114,132,0.5,0.5280000000000005,19,1,0,1.1390862084681657e-06,8.807614662487489e-06,1.4111195325796943e-05,1.922522525887871e-05
114,148,1.0,1.0220000000000002,35,2,0,2.5419784740104757e-06,8.95969298091804e-06,6.551799264409804e-06,1.232939888495821e-05
114,167,1.5,1.5110000000000001,54,2,0,4.4742105547662135e-06,3.3054543472930883e-06,1.0258030273182746e-05,5.868161402133865e-06
115,133,0.5,0.5280000000000005,19,1,0,1.626937290666355e-06,7.644259881090077e-06,1.4581400922017712e-05,1.682964217764038e-05
115,149,1.0,1.0179999999999998,35,2,0,2.476543139407075e-06,1.1351557403782324e-05,6.268265638553807e-06,9.067810935903253e-06
115,168,1.5,1.5099999999999998,54,2,0,4.509451992896468e-06,2.814850875231908e-06,9.977869689177536e-06,8.943906294689441e-06
116,134,0.5,0.5250000000000004,19,1,0,2.0496058397156987e-06,6.212731747723786e-06,1.4689972514735212e-05,4.805301472288193e-06
116,150,1.0,1.016,35,2,0,2.377412465608985e-06,1.4664585330208286e-05,6.054915226409795e-06,3.6213782550476026e-07
116,169,1.5,1.5090000000000003,54,2,0,4.546788576571499e-06,2.4594180825381402e-06,9.719153600723311e-06,7.644707309850673e-06
117,135,0.5,0.5220000000000002,19,0,0,2.356197825292841e-06,3.5664559163707157e-06,1.4769380405689815e-05,2.3761470515637484e-06
117,151,1.0,1.0090000000000003,35,1,0,2.362867518723731e-06,1.5717512247801355e-05,6.091950877342629e-06,2.2076594689224294e-05
117,170,1.5,1.508,54,1,0,4.574012392153684e-06,2.1315867505712353e-06,9.405121610582324e-06,1.0275804861237248e-05
118,136,0.5,0.5170000000000003,19,0,0,2.975244640879282e-06,2.052813954378523e-06,1.4759317130677664e-05,2.7843698546803353e-07
118,152,1.0,1.0030000000000001,35,1,0,2.5527182797814142e-06,1.6540083788119015e-05,6.760001554413088e-06,2.8567885806296545e-05
118,171,1.5,1.5060000000000002,54,1,0,4.3800399996497365e-06,1.8748963734027982e-06,9.10563198155586e-06,9.29855053755091e-06
119,137,0.5,0.5220000000000002,19,0,0,3.997125219257228e-06,1.765442647183591e-06,1.4086741618406292e-05,4.434825051191638e-06
119,153,1.0,1.005,35,1,0,2.976461318023151e-06,1.9145791575883184e-05,7.104995989933748e-06,1.9745609307619816e-05
119,172,1.5,1.5099999999999998,54,1,0,4.018366653925934e-06,1.6362787886345546e-06,8.819079576751718e-06,8.79950139420771e-06
120,138,0.5,0.5179999999999998,19,0,0,3.0826013457385857e-06,1.0874770737250781e-06,1.2813667764277253e-05,4.632079125599375e-06
120,155,1.0,1.0220000000000002,36,1,0,2.0052184251096786e-06,1.548383561693414e-05,8.074089704381534e-06,3.215775416265387e-05
120,173,1.5,1.5090000000000003,54,1,0,4.765768943767643e-06,1.4099023064283117e-06,8.478909279349713e-06,1.0896547628647113e-05
121,139,0.5,0.5209999999999999,19,0,0,4.3683245749548464e-06,9.349480762921557e-07,1.156715327196018e-05,2.5748745287046404e-06
121,156,1.0,1.0180000000000007,36,1,0,2.661676582523756e-06,1.6086801324617753e-05,8.48088893291677e-06,3.820233058604572e-05
121,174,1.5,1.5090000000000003,54,1,0,4.136111745484821e-06,1.10217226927156e-06,8.177084283520621e-06,1.068356816702476e-05
122,140,0.5,0.524,19,0,0,4.077903831500862e-06,5.83924588681844e-07,9.209362541048238e-06,6.44550723905013e-08
122,157,1.0,1.0150000000000006,36,1,0,2.3601111328347563e-06,1.5008057581401882e-05,8.96700144998816e-06,3.3032149389100596e-05
122,175,1.5,1.5099999999999998,54,2,0,4.491752468332262e-06,1.6420491121513705e-06,7.552596366255857e-06,2.0285122886321005e-05
123,141,0.5,0.5680000000000005,19,0,0,4.423298697986417e-06,1.6815016579146179e-07,7.79380095674488e-06,3.920829861669972e-06
123,158,1.0,1.008,36,1,0,2.543882698329287e-06,1.4679539214035011e-05,9.089487435103877e-06,2.3227517914392593e-05
123,176,1.5,1.5090000000000003,54,2,0,4.300798143526515e-06,2.556080540238437e-06,6.908551447254712e-06,2.4974083686402082e-05
124,141,0.5,0.54,18,0,0,4.064304945927695e-06,1.6248290535275453e-07,7.345961860710599e-06,2.531969641950127e-06
124,159,1.0,1.0099999999999998,36,1,0,2.602717509371669e-06,1.2228197801470545e-05,9.482759815467722e-06,1.9663747025333578e-05
124,177,1.5,1.508,54,2,0,4.44014834652298e-06,6.044637788687717e-06,6.19806977895641e-06,2.5674494956717808e-05
125,141,0.5,0.5129999999999999,17,0,0,3.6956788562747605e-06,1.5752041804279126e-07,7.260862914208923e-06,2.289215423445512e-06
125,160,1.0,1.0099999999999998,36,1,0,2.7881311132503983e-06,1.0875263075710969e-05,9.688000551062687e-06,1.0265964675681971e-05
125,178,1.5,1.508,54,2,0,4.497001057062127e-06,9.573459889643851e-06,5.514479929489818e-06,2.4829084228628062e-05
126,142,0.5,0.5209999999999999,17,0,0,3.363113400212122e-06,8.118536243273486e-08,7.028932464948924e-06,4.321733598544597e-06
126,161,1.0,1.0119999999999996,36,1,0,3.131746986042233e-06,9.347555102666868e-06,9.994351374425754e-06,1.3881954160410714e-05
126,179,1.5,1.5089999999999995,54,2,0,4.484760252848753e-06,1.1925384383060028e-05,4.858578513302675e-06,2.3027753194071465e-05
127,143,0.5,0.5420000000000007,17,0,0,3.0749138346664125e-06,3.157734342392417e-08,6.5029647988306766e-06,9.424925885070934e-06
127,162,1.0,1.0120000000000005,36,1,0,3.489186510272962e-06,7.984341687465761e-06,1.0083240855107924e-05,5.3933386112703374e-06
127,180,1.5,1.5070000000000006,54,2,0,4.4895722565982775e-06,1.1167133814001453e-05,4.311943144864404e-06,2.1847183148793192e-05
128,143,0.5,0.5140000000000002,16,0,0,2.7520210181819586e-06,2.984245385957389e-08,6.224599497998745e-06,8.580527190105158e-06
128,163,1.0,1.013,36,1,0,3.913597689563002e-06,6.742155175061781e-06,1.0202039076126014e-05,7.721653133785367e-06
128,181,1.5,1.5069999999999997,54,2,0,4.484473442158685e-06,1.0625327149642421e-05,3.7563340576701006e-06,1.934520583546373e-05
129,144,0.5,0.5120000000000005,16,1,0,2.850244742197603e-06,8.906958212737603e-07,4.896332638815833e-06,1.5712127833467093e-05
129,164,1.0,1.0130000000000008,36,1,0,4.124203295918543e-06,5.517845242243884e-06,1.0264001751874975e-05,5.098727015706572e-06
129,182,1.5,1.5120000000000005,54,2,0,4.394701355095177e-06,8.155058637829183e-06,3.245841851076606e-06,1.6536346315376704e-05
130,145,0.5,0.5070000000000006,16,1,0,2.641771477488254e-06,5.0954439758257406e-06,3.706897296812053e-06,2.305261904211875e-05
130,165,1.0,1.013,36,1,0,4.520036754766013e-06,4.6973600815628115e-06,1.0179915035984004e-05,1.6229109007781517e-06
130,183,1.5,1.5120000000000005,54,2,0,4.5042984504013525e-06,6.914206117066668e-06,2.840267797649109e-06,1.4795724728955406e-05
131,146,0.5,0.5020000000000007,16,1,0,2.0448248669388717e-06,9.990682719484373e-06,3.1063522389672233e-06,5.674027590885089e-06
131,166,1.0,1.0130000000000008,36,1,0,5.026659442503672e-06,3.954857218736678e-06,1.0048839034229028e-05,2.667410115009261e-08
131,184,1.5,1.5120000000000005,54,2,0,4.712482018614896e-06,5.449357768293443e-06,2.4469800742894807e-06,1.3199135400654427e-05
132,148,0.5,0.5229999999999997,17,1,0,1.2486231550651265e-06,8.961213112333662e-06,2.867321112325326e-06,3.0953477448747435e-05
132,167,1.0,1.0119999999999996,36,1,0,5.51444779950555e-06,3.30545448258908e-06,9.83261792976284e-06,3.997191484472751e-06
132,185,1.5,1.508,54,2,0,4.978789406014814e-06,3.93642103313992e-06,2.14493218518831e-06,1.1966701332966068e-05
133,149,0.5,0.5189999999999992,17,1,0,8.185117688964678e-07,1.1352877625664596e-05,2.576974789230509e-06,9.335559184364683e-06
133,168,1.0,1.0109999999999992,36,1,0,5.928875045811018e-06,2.814850982266965e-06,9.546916844946956e-06,7.064803192236013e-06
133,186,1.5,1.508,54,2,0,5.187571905586714e-06,2.883056213265146e-06,1.8327555016485508e-06,1.0426390970152966e-05
134,150,0.5,0.5179999999999998,17,1,0,7.257239520368325e-07,1.4665586145111808e-05,2.4677069858154546e-06,1.7241318801097805e-05
134,169,1.0,1.0110000000000001,36,1,0,6.314529426504251e-06,2.4594181515874373e-06,9.292291713146218e-06,5.799015369234439e-06
134,187,1.5,1.5069999999999997,54,2,0,5.3691833507577075e-06,2.0182109473351604e-06,1.5792323175449711e-06,8.939983367817206e-06
135,151,0.5,0.5129999999999999,17,1,0,1.020056636537821e-06,1.5718316621884257e-05,2.8334526068554184e-06,3.796087941054793e-05
135,170,1.0,1.0119999999999996,36,1,0,6.595817218864992e-06,2.1315867953752933e-06,9.021752103496934e-06,8.626449066184705e-06
135,188,1.5,1.508,54,2,0,5.484981501107303e-06,1.3865107135489917e-06,1.3600592766678221e-06,7.713623016769589e-06
136,152,0.5,0.5119999999999996,17,1,0,1.3596898117872117e-06,1.6540552210388657e-05,3.6561978811899023e-06,4.350661566832059e-05
136,171,1.0,1.0149999999999997,36,1,0,6.772908504776463e-06,1.8748963952803935e-06,8.738997942537832e-06,7.732354148970444e-06
136,189,1.5,1.5089999999999995,54,2,0,5.481441854316703e-06,9.661153327771204e-07,1.179228458586652e-06,6.707030070884912e-06
137,153,0.5,0.5129999999999999,17,1,0,1.8663743386246327e-06,1.9146104228411505e-05,4.254366097799056e-06,3.3262911273368445e-05
137,172,1.0,1.0179999999999998,36,1,0,6.963366066692652e-06,1.636278799371274e-06,8.477859925304768e-06,7.352124065107546e-06
137,190,1.5,1.5140000000000002,54,2,0,5.503933237315169e-06,5.485319177697202e-07,9.977850402293947e-07,5.819443023025173e-06
138,154,0.5,0.5039999999999996,17,1,0,2.362218427594153e-06,1.4944645338976088e-05,4.775919561130432e-06,4.4211696348384066e-05
138,173,1.0,1.016,36,1,0,7.244376708588542e-06,1.4099023064283117e-06,8.178599957770744e-06,9.630714053798783e-06
138,191,1.5,1.5099999999999998,54,2,0,5.656099520080335e-06,3.188824423961985e-07,8.627855316638024e-07,5.130204559833373e-06
139,155,0.5,0.5040000000000004,17,1,0,2.7930463742757356e-06,1.5483970404901336e-05,5.732585270882619e-06,4.301549563479057e-05
139,174,1.0,1.0170000000000003,36,1,0,7.375427345796582e-06,1.1021722797565575e-06,7.912575641658328e-06,9.574532359835075e-06
139,192,1.5,1.5140000000000002,54,2,0,5.702596581856867e-06,2.1416410706070696e-07,7.36483160819141e-07,4.410530765941445e-06
140,157,0.5,0.5210000000000008,18,1,0,3.7538779281953603e-06,1.5008133443973474e-05,7.327238087967448e-06,4.040007354433328e-05
140,175,1.0,1.016,36,2,0,7.594704979426465e-06,1.6420491098350687e-06,7.336292872701199e-06,1.9204444917875207e-05
141,158,0.5,0.5099999999999998,18,1,0,4.281916444001479e-06,1.4679595791912424e-05,7.664975413704756e-06,2.9536883886294163e-05
