start_transition_sequence,end_transition_sequence,requested_horizon_s,actual_horizon_s,step_count,action_change_count,collision_step_count,external_perturbation_step_count,perturbation_relation,planar_position_error_cm,planar_velocity_error_cm_s,yaw_error_deg,angular_velocity_yaw_error_deg_s
73,125,1.5,1.525,53,3,0,0,no_event,30.80336005736009,0.10281120553495399,47.244368224463685,121.82965613043098
74,92,0.5,0.5070000000000001,19,2,0,0,no_event,22.372075628935512,46.060546492871566,0.5948466059317372,0.7531965434744876
74,111,1.0,1.0060000000000002,38,2,0,0,no_event,30.42343094775643,3.1953342236360527,0.14581078340599898,0.5252389833026143
74,125,1.5,1.5,52,3,0,0,no_event,30.803360113199027,0.10281120553495396,47.244368222145695,121.82965613919049
75,93,0.5,0.512,19,2,0,0,no_event,23.551229809453265,39.321832024359075,0.5668027389424585,0.9348011375196563
75,112,1.0,1.0080000000000005,38,2,0,0,no_event,30.494612658745293,2.6365000065165605,0.13277475743405348,0.4828178674393797
75,126,1.5,1.5240000000000005,52,3,0,0,no_event,30.807387469381382,0.08230062720321775,48.55242537267997,26.695030113280552
76,94,0.5,0.5099999999999998,19,2,0,0,no_event,24.38484946258585,34.78769696886192,0.5420605302484077,1.0309295887499417
76,113,1.0,1.0090000000000003,38,2,0,0,no_event,30.55323074440251,2.17149972288664,0.12081164785529308,0.4430803016788758
76,127,1.5,1.5759999999999996,52,3,0,0,no_event,30.811910391316633,0.058063037549530426,44.41164343859212,53.08695073488741
77,95,0.5,0.5110000000000001,19,1,0,0,no_event,25.178250243430448,30.64120203775438,0.5135474442802576,1.096661187088074
77,114,1.0,1.0130000000000003,38,1,0,0,no_event,30.604223327514383,1.7590922339121653,0.1091140323268537,0.40336839895837784
77,127,1.5,1.5509999999999997,51,2,0,0,no_event,30.811910447122564,0.05806303754953041,44.411643437148,53.0869507295219
78,96,0.5,0.5110000000000001,19,1,0,0,no_event,1.1051574693954117e-06,7.786885009382524e-07,22.49523799056177,150.9257503177064
78,115,1.0,1.0120000000000005,38,1,0,0,no_event,2.5161230926437622e-06,1.155977445943752e-07,14.37460843918857,45.43148997333184
78,127,1.5,1.5259999999999998,50,2,0,0,no_event,1.318722866690308e-06,1.3991011229563819e-05,7.1862963335516605,35.09340702556062
79,97,0.5,0.5109999999999997,19,1,0,0,no_event,1.3884195779975718e-06,1.6736674969483546e-06,25.603656309712683,119.55455311921804
79,116,1.0,1.0139999999999998,38,1,0,0,no_event,2.759156684012148e-06,7.625226438648528e-08,13.177957361828788,42.73753700475046
79,127,1.5,1.4999999999999996,49,2,0,0,no_event,1.5649843831828382e-06,1.3991011229563819e-05,7.186296333562144,35.093407025493775
80,98,0.5,0.512,19,1,0,0,no_event,1.3359839822308924e-06,4.099669161513654e-07,27.836874425570077,89.328725805528
80,117,1.0,1.0180000000000002,38,1,0,0,no_event,2.838812636972741e-06,4.9800207235646775e-08,12.058256641736994,39.98931027609441
80,129,1.5,1.5189999999999997,50,2,0,0,no_event,1.3329470625085933e-06,1.3848371111180505e-05,8.464075462325749,27.267883027961233
81,99,0.5,0.5100000000000002,19,1,0,0,no_event,9.887430754470621e-07,2.0930328025824413e-06,29.36493183341559,61.12229791133075
81,118,1.0,1.0150000000000006,38,1,0,0,no_event,2.7154720863108063e-06,3.289511629812749e-08,11.15503367604066,37.63428995390641
81,130,1.5,1.5170000000000003,50,2,0,0,no_event,1.0878605849836214e-06,1.535349900905203e-05,8.974906561172576,20.433245111011416
82,100,0.5,0.5140000000000002,19,1,0,0,no_event,1.074948018059945e-06,5.125011227119439e-06,30.28628542526051,34.1242102154518
82,119,1.0,1.0230000000000001,38,1,0,0,no_event,2.904268819756846e-06,1.8306309768337655e-08,10.080615149162822,34.65866047669352
82,131,1.5,1.5230000000000001,50,2,0,0,no_event,1.4708885357749852e-06,1.6431200478450656e-05,9.333289854792957,12.358048703184977
83,101,0.5,0.512,19,1,0,0,no_event,8.332121507384359e-07,1.5500551571833215e-06,30.601163330565452,12.110691062396711
83,120,1.0,1.0270000000000001,38,1,0,0,no_event,3.0170451734114813e-06,1.2305492287642773e-08,9.066476780506648,31.691822359377955
83,132,1.5,1.5579999999999998,50,2,0,0,no_event,1.8882143159977793e-06,8.838998041937906e-06,9.15584493251868,2.8165850956172562
84,102,0.5,0.5099999999999998,19,1,0,0,no_event,7.195237287460922e-07,2.743200255591891e-06,30.465700941592992,5.418494116868999
84,120,1.0,1.0,37,1,0,0,no_event,2.968177748641048e-06,1.2305492264599485e-08,9.066476780338919,31.691822358124895
84,132,1.5,1.5309999999999997,49,2,0,0,no_event,1.8091077901906439e-06,8.838998041937906e-06,9.155844932526922,2.816585095672906
85,103,0.5,0.5070000000000001,19,1,0,0,no_event,6.957324083327882e-07,2.609064816976094e-07,29.941796170227228,20.150181506300015
85,121,1.0,1.0389999999999997,37,1,0,0,no_event,3.4646132101805956e-06,0.0,7.304633150352685,25.909463693552127
85,132,1.5,1.5019999999999998,48,2,0,0,no_event,1.776286468435503e-06,8.838998041937906e-06,9.15584493253392,2.816585095720157
86,104,0.5,0.5069999999999997,19,1,0,0,no_event,8.011183578970251e-07,1.7379630443563763e-06,29.07735336314417,32.01639762270817
86,121,1.0,1.0119999999999996,36,1,0,0,no_event,3.459746014718241e-06,0.0,7.304633150230806,25.909463692722092
86,133,1.5,1.5030000000000001,48,2,0,0,no_event,2.0655099826924934e-06,6.68801058623104e-06,8.999237114203654,5.5931339900761685
87,105,0.5,0.5019999999999998,19,1,0,0,no_event,1.0741549530393102e-06,1.6413160820381738e-06,28.16529347866818,39.654767461135435
87,122,1.0,1.0029999999999997,36,2,0,0,no_event,3.610403138349701e-06,1.1309889202949524e-06,6.75690867521438,28.827618233058217
87,134,1.5,1.4999999999999996,48,2,0,0,no_event,2.2348775210322513e-06,4.862510223802021e-06,8.79850157101469,8.029420906004347
88,106,0.5,0.5019999999999998,19,1,0,0,no_event,1.2625453721432973e-06,1.8627499909664202e-06,26.810814863953354,46.706155518521314
88,123,1.0,1.0580000000000003,36,2,0,0,no_event,3.4757364650550017e-06,6.9803743798502996e-06,4.531651269437802,26.491201689262198
88,135,1.5,1.5029999999999997,48,2,0,0,no_event,2.5610770552672755e-06,3.751204758373372e-06,8.451369934676984,10.847860505667796
89,107,0.5,0.5,19,1,0,0,no_event,1.3239122070110894e-06,1.4031139070835417e-06,25.597832098500877,50.540948183731864
89,123,1.0,1.0320000000000005,35,2,0,0,no_event,3.4756682599494322e-06,6.9803743798503e-06,4.531651269385692,26.491201688935348
89,137,1.5,1.5180000000000002,49,2,0,0,no_event,3.0750327536436425e-06,2.1351618499927945e-06,7.925858924681288,13.410273942466915
90,108,0.5,0.5,19,1,0,0,no_event,1.474012904952861e-06,1.166013428370644e-06,24.105412508487927,53.30069692696963
90,123,1.0,1.0040000000000004,34,2,0,0,no_event,3.475645823668432e-06,6.9803743798502996e-06,4.531651269304778,26.491201688428532
90,138,1.5,1.5220000000000002,49,2,0,0,no_event,3.3334483131350615e-06,1.48767929886185e-06,7.451775609559148,14.815101242215128
91,110,0.5,0.528,20,1,0,0,no_event,1.8055333319514702e-06,7.085685387973989e-07,20.945488037597023,54.44354310533614
91,125,1.0,1.0469999999999997,35,2,0,0,no_event,2.6695574022603793e-06,1.3982548871638377e-05,1.0021322502080248,82.65246431961282
91,139,1.5,1.5270000000000001,49,2,0,0,no_event,3.3828108350139227e-06,8.171811600734008e-07,6.90524852278036,15.615059630820813
92,110,0.5,0.5020000000000002,19,0,0,0,no_event,1.8055261101797215e-06,7.085685399303683e-07,20.945488036711506,54.44354309883302
92,125,1.0,1.021,34,1,0,0,no_event,2.6695525304676755e-06,1.3982548871638379e-05,1.0021322502434944,82.65246431937595
92,139,1.5,1.5010000000000003,48,1,0,0,no_event,3.382806990422418e-06,8.171811600734008e-07,6.905248522782294,15.615059630834743
93,112,0.5,0.5260000000000002,20,0,0,0,no_event,1.7910885331220984e-06,3.5112384613946653e-07,0.17483128499742678,0.19883076263562316
93,126,1.0,1.0420000000000003,34,1,0,0,no_event,1.7264305310992125e-06,1.4770700907718039e-05,48.27212852415731,25.232813217271485
93,141,1.5,1.5239999999999996,49,1,0,0,no_event,3.979214994386973e-06,3.650438884530277e-07,14.958412489101848,51.85660391450359
94,113,0.5,0.5230000000000006,20,0,0,0,no_event,1.677076598847452e-06,2.415015964701433e-07,8.874091213855435e-06,5.856898894762708e-07
94,126,1.0,1.0120000000000005,33,1,0,0,no_event,1.5075962496858725e-06,1.4770697710275728e-05,48.57464919164396,26.61162449391577
94,142,1.5,1.521,49,1,0,0,no_event,4.302468467167261e-06,2.4052729942465986e-07,13.91610107209852,48.55509696053887
95,114,0.5,0.5280000000000005,20,0,0,0,no_event,1.766552624125253e-06,1.6409578099703013e-07,8.719842708468814e-06,1.6002215375010564e-06
95,127,1.0,1.0659999999999998,33,1,0,0,no_event,2.6136066269758253e-07,1.3991009453206979e-05,44.428890802192754,53.15075110539334
95,143,1.5,1.5259999999999998,49,1,0,0,no_event,4.5097851340576305e-06,1.5282134316430816e-07,12.621921559114737,44.6268806336462
96,114,0.5,0.5020000000000002,19,0,0,0,no_event,1.9106046421781735e-06,1.6265724471537211e-07,8.27070869412374e-06,2.967374484796892e-06
96,127,1.0,1.0399999999999996,32,1,0,0,no_event,4.053486059167391e-07,1.3991009147673603e-05,44.42889072250999,53.15075081604522
96,143,1.5,1.4999999999999996,48,1,0,0,no_event,4.365792785067703e-06,1.5282134316430816e-07,12.621921543758331,44.626880573822014
97,115,0.5,0.5010000000000003,19,0,0,0,no_event,1.8104880012772179e-06,1.076737992262213e-07,7.960557387805136e-06,1.1392755752126504e-06
97,127,1.0,1.0149999999999997,31,1,0,0,no_event,2.7339631720287644e-07,1.399100877819138e-05,44.428890662908074,53.150750600128276
97,144,1.5,1.505,48,2,0,0,no_event,4.653425931461837e-06,3.351282457889396e-07,17.939077701273753,177.2385281461669
98,116,0.5,0.5030000000000001,19,0,0,0,no_event,2.1100172208217324e-06,7.124521112492938e-08,7.3227583148652626e-06,6.615632912598812e-07
98,128,1.0,1.0099999999999998,31,1,0,0,no_event,8.465296810296147e-08,1.2176802897556727e-05,43.08889759431749,63.80920207507032
98,145,1.5,1.505,48,2,0,0,no_event,4.670634867711477e-06,5.331582785026401e-06,23.98224886548884,232.42965508072953
99,117,0.5,0.5060000000000002,19,0,0,0,no_event,2.0939130411248084e-06,4.611393956724085e-08,6.856415871249475e-06,2.3560922954857233e-06
99,129,1.0,1.0069999999999997,31,1,0,0,no_event,4.963786254930142e-07,1.384836959061905e-05,41.50306841440824,72.08315435011724
99,146,1.5,1.5089999999999995,48,2,0,0,no_event,4.959583684420522e-06,1.3127683119827192e-06,29.620810734435608,194.4331560609444
100,118,0.5,0.5050000000000003,19,0,0,0,no_event,1.983810705227907e-06,2.99650083733455e-08,6.415945000856896e-06,2.6759814346632993e-06
100,130,1.0,1.0070000000000001,31,1,0,0,no_event,1.0538756502093024e-06,1.535349780112938e-05,39.53980907216113,78.53037182087257
100,147,1.5,1.5109999999999997,48,2,0,0,no_event,5.120428055846887e-06,2.622543599066901e-06,33.37567942633888,139.06920377108094
101,119,0.5,0.5089999999999999,19,0,0,0,no_event,1.846697459519159e-06,1.576293607627765e-08,6.3140187827575335e-06,1.7761044972530726e-06
101,131,1.0,1.009,31,1,0,0,no_event,1.963811429513885e-06,1.6431199370003988e-05,37.13697877528627,82.85622125289447
101,148,1.5,1.5150000000000001,48,2,0,0,no_event,5.619147732056134e-06,2.4033811050329484e-06,35.881207923424384,80.823486866493
102,120,0.5,0.5150000000000001,19,0,0,0,no_event,2.2563997390663063e-06,1.131093130191756e-08,5.731913715844955e-06,1.3638528528758798e-06
102,132,1.0,1.0459999999999998,31,1,0,0,no_event,2.449557129591317e-06,8.838997786142522e-06,31.837655890538944,84.11623537916951
102,149,1.5,1.5150000000000001,48,2,0,0,no_event,5.635388643477019e-06,7.3082035235513455e-06,36.95379279393522,41.25326069256545
103,121,0.5,0.5579999999999998,19,0,0,0,no_event,2.6408910685023682e-06,0.0,5.142276637446798e-06,2.183418242651669e-06
103,132,1.0,1.021,30,1,0,0,no_event,2.582429260663902e-06,8.838997672455682e-06,31.837655827341017,84.11623514650877
103,150,1.5,1.5190000000000001,48,2,0,0,no_event,5.8730692258530064e-06,2.5799057464328588e-06,37.166464325224126,7.333493493493904
104,121,0.5,0.5319999999999996,18,0,0,0,no_event,2.7421233995703706e-06,0.0,4.676461962352633e-06,7.315240537764112e-07
104,133,1.0,1.0230000000000001,30,1,0,0,no_event,2.780245338949812e-06,6.688010472544203e-06,29.534873757061376,82.24221540460019
104,151,1.5,1.5289999999999995,48,2,0,0,no_event,5.740675640043363e-06,3.344157308189332e-06,36.34161445321459,22.912509157214885
105,121,0.5,0.5049999999999999,17,0,0,0,no_event,2.547995819688902e-06,0.0,4.668933716643796e-06,7.164793238700895e-07
105,134,1.0,1.021,30,1,0,0,no_event,3.145380418361577e-06,4.862510053271764e-06,27.540536320876214,79.77349819787416
105,151,1.5,1.5019999999999998,47,2,0,0,no_event,5.9342650341283925e-06,3.3441573117116482e-06,36.3416144529275,22.912509156092113
106,122,0.5,0.5009999999999999,17,1,0,0,no_event,2.437169428072877e-06,1.1308460727833467e-06,3.8121622458216784,200.6398811932028
106,135,1.0,1.0299999999999998,30,1,0,0,no_event,3.7340717966721585e-06,3.7512046446865343e-06,25.11303977066786,75.85926767160774
106,152,1.5,1.5059999999999998,47,2,0,0,no_event,6.070384495209287e-06,6.112395652900812e-06,35.295672819954916,38.73858257174234
107,123,0.5,0.5560000000000005,17,1,0,0,no_event,2.112218396638067e-06,6.9801516673352e-06,34.80312411248358,368.9399871860454
107,135,1.0,1.001,29,1,0,0,no_event,3.924367717902936e-06,3.7512045878431154e-06,25.113039661463336,75.85926726488958
107,153,1.5,1.5050000000000003,47,2,0,0,no_event,6.068013030881506e-06,7.77643374538994e-06,33.88367277138695,50.4285771395289
108,123,0.5,0.5320000000000005,16,1,0,0,no_event,2.0790051280577866e-06,6.98013623434698e-06,34.80312394946479,368.9399876907823
108,137,1.0,1.0180000000000002,30,1,0,0,no_event,4.471633666016639e-06,2.1351617647276662e-06,22.179568446199422,70.07301055821974
108,154,1.5,1.5080000000000005,47,2,0,0,no_event,5.8607394492097685e-06,9.67935883888447e-06,32.31553069260811,58.079339310207104
109,123,0.5,0.5040000000000004,15,1,0,0,no_event,1.9438483320774187e-06,6.9800801156817085e-06,34.803123833933654,368.93998803327804
109,138,1.0,1.0220000000000002,30,1,0,0,no_event,4.865228433460082e-06,1.487679242018431e-06,20.09113852664626,65.26343659517025
109,155,1.5,1.5030000000000001,47,2,0,0,no_event,5.764472758263238e-06,8.730554656024204e-06,30.881234624074043,62.360710847104684
110,125,0.5,0.548,16,1,0,0,no_event,9.81938129030861e-07,1.3982403565648912e-05,47.27067631478636,121.73121073442593
110,139,1.0,1.0280000000000005,30,1,0,0,no_event,5.0704122926960755e-06,8.171811316516914e-07,17.993101763318492,59.94390497689198
110,156,1.5,1.5040000000000004,47,2,0,0,no_event,5.657025399287598e-06,7.912157394696267e-06,28.914985548302766,65.54164001784463
111,125,0.5,0.5189999999999997,15,1,0,0,no_event,8.30756647474398e-07,1.3982375442367433e-05,47.270675928336544,121.73121192872344
111,140,1.0,1.0219999999999998,30,1,0,0,no_event,5.500683634807089e-06,5.635609738875452e-07,16.69377258681283,56.49257293365926
111,157,1.5,1.4999999999999996,47,2,0,0,no_event,5.620522390115908e-06,7.089108229368873e-06,27.251498694838027,66.53947454122428
112,126,0.5,0.5430000000000001,15,1,0,0,no_event,2.0346917048055137e-08,1.4770614832571029e-05,48.57464647075515,26.611633816536084
112,141,1.0,1.0249999999999995,30,1,0,0,no_event,5.685295469959357e-06,3.650438884530277e-07,15.227088146007567,52.38158695200749
112,158,1.5,1.5090000000000003,47,2,0,0,no_event,5.3806295472939496e-06,6.401506642524421e-06,25.003338151706036,66.12237411222128
113,126,0.5,0.516,14,1,0,0,no_event,8.028122522391328e-08,1.477060308019418e-05,48.57464646387752,26.61163383364493
113,142,1.0,1.0249999999999995,30,1,0,0,no_event,5.890341846281917e-06,2.405272710029505e-07,13.916100598361872,48.55509513656556
113,159,1.5,1.5059999999999993,47,2,0,0,no_event,5.343994706397834e-06,5.223503491474777e-06,23.44587245582873,64.89440400846681
114,127,0.5,0.5669999999999993,14,1,0,0,no_event,1.367096388094069e-06,1.3990978814604213e-05,44.42888867372338,53.150743713468614
114,143,1.0,1.0269999999999992,30,1,0,0,no_event,6.1382364222595285e-06,1.5282134316430818e-07,12.621921136268364,44.626879000516205
114,160,1.5,1.5019999999999998,47,2,0,0,no_event,5.253782835592433e-06,4.3536119619248895e-06,21.992489561077328,63.19056783759119
115,127,0.5,0.5379999999999994,13,1,0,0,no_event,1.5120727141493304e-06,1.3990975027411432e-05,44.42888842013597,53.1507429183506
115,144,1.0,1.0279999999999996,30,2,0,0,no_event,6.438890182417416e-06,3.351282457889396e-07,17.939077298408996,177.23852970311904
115,161,1.5,1.505,47,2,0,0,no_event,5.16859736742054e-06,4.816183840471093e-06,20.065750058919228,60.210612487834595
116,127,0.5,0.5139999999999993,12,1,0,0,no_event,1.541350584943761e-06,1.3990974409239251e-05,44.428888335123354,53.150742657430044
116,144,1.0,1.0039999999999996,29,2,0,0,no_event,6.4681679781028915e-06,3.351282457889396e-07,17.939077282093997,177.23852976517406
116,162,1.5,1.5009999999999994,47,2,0,0,no_event,5.050626524429664e-06,4.281962553982059e-06,18.903888117348906,58.093101815457416
117,128,0.5,0.5069999999999997,12,1,0,0,no_event,2.0279620684959843e-06,1.217677683484918e-05,43.088895474759866,63.80919479694464
117,145,1.0,1.0019999999999998,29,2,0,0,no_event,6.783192515041629e-06,5.331582785026401e-06,23.982248492083887,232.42965652626262
117,163,1.5,1.524,47,2,0,0,no_event,4.895782768121841e-06,3.0412524976578756e-06,16.240914038468105,52.21518095879358
118,129,0.5,0.5009999999999994,12,1,0,0,no_event,2.591753471392624e-06,1.3848350576495441e-05,41.50306646307319,72.08314760347997
118,146,1.0,1.0029999999999992,29,2,0,0,no_event,7.054947669184618e-06,1.3127683119827192e-06,29.620810400614207,194.4331573557779
118,164,1.5,1.5179999999999998,47,2,0,0,no_event,4.884980709984667e-06,2.649539894516402e-06,15.14932133050674,49.61785443984119
119,130,0.5,0.5019999999999998,12,1,0,0,no_event,3.0384211413547767e-06,1.535348548031834e-05,39.539807285295716,78.53036560331407
119,147,1.0,1.0059999999999993,29,2,0,0,no_event,7.104890274443219e-06,2.622543599066901e-06,33.37567912418529,139.06920494522404
119,165,1.5,1.5119999999999996,47,2,0,0,no_event,4.829856483502414e-06,2.6129045544149583e-06,14.294645445239308,47.481996463632626
120,131,0.5,0.5,12,1,0,0,no_event,3.8106921635972025e-06,1.6431192520372015e-05,37.13697700330316,82.85621507813588
120,148,1.0,1.0060000000000002,29,2,0,0,no_event,7.46574461756634e-06,2.4033811050329484e-06,35.8812076263578,80.82348802117946
120,166,1.5,1.508,47,2,0,0,no_event,4.9113360700495375e-06,2.272100693322816e-06,13.09845333965641,44.303411946628955
121,132,0.5,0.5309999999999997,12,1,0,0,no_event,4.7058279903922135e-06,8.838994915549867e-06,31.83765437424843,84.11623010210509
121,149,1.0,1.0,29,2,0,0,no_event,7.891436172932254e-06,7.3082035235513455e-06,36.95379250849871,41.25326180169941
121,167,1.5,1.5039999999999996,47,2,0,0,no_event,5.014449626076946e-06,1.9250722361584757e-06,11.948116289946388,41.08346679301143
122,134,0.5,0.516,13,0,0,0,no_event,5.693248709803815e-06,4.862508944825096e-06,27.540535077818934,79.7734938408481
122,152,1.0,1.024,31,1,0,0,no_event,8.348254624422763e-06,6.112395649414332e-06,35.295672631064164,38.738581836139275
122,170,1.5,1.5100000000000007,49,1,0,0,no_event,5.277869494207618e-06,1.0456972021448975e-06,9.305230207281022,33.16814057677422
123,135,0.5,0.5289999999999999,13,0,0,0,no_event,5.452298438513027e-06,3.547698355532878e-06,8.784222107361192,13.218666376629791
123,152,1.0,1.005,30,1,0,0,no_event,7.77259315370956e-06,6.112433475405979e-06,17.526464629613386,31.66718111657306
123,171,1.5,1.516,49,1,0,0,no_event,4.765820041684637e-06,8.872675823538995e-07,6.443362098764256,21.711832864310683
124,138,0.5,0.5179999999999998,15,0,0,0,no_event,3.4234361265816915e-06,1.0888057602190594e-06,7.656281758944756,16.309119641666385
124,156,1.0,1.029,33,1,0,0,no_event,4.10342131488745e-06,7.912196108149715e-06,17.605632998884957,13.866570122984513
124,174,1.5,1.5099999999999998,51,2,0,0,no_event,0.22347465377192371,6.817046205253439,4.683928179033854,24.009478209239766
125,139,0.5,0.5300000000000002,15,0,0,0,no_event,3.1201999490804155e-06,5.657852000242808e-07,2.6384056915894707,2.2199932205975728
125,156,1.0,1.0060000000000002,32,1,0,0,no_event,3.777181771738903e-06,7.912201390764877e-06,2.617168019962268,39.984289990918626
125,175,1.5,1.513,51,2,0,0,no_event,0.6198243593601679,15.244231275902717,1.385017426831946,9.938961934952118
126,140,0.5,0.5030000000000001,15,0,0,0,no_event,3.0318331027956447e-06,3.8753776721039577e-07,0.7648396558801729,0.15318984717741557
126,158,1.0,1.0150000000000006,33,1,0,0,no_event,3.0479145269907825e-06,6.401521884549007e-06,12.123216848472962,48.078743179999435
126,176,1.5,1.5,51,2,0,0,no_event,1.8335002209962028,32.802058446076735,1.7982867250734997,1.1020984217870975
127,142,0.5,0.5089999999999995,16,0,0,0,no_event,2.8313103470623012e-06,1.655053552183367e-07,7.700490250611102e-06,5.090346725467043e-06
127,160,1.0,1.013,34,1,0,0,no_event,2.5046885970666297e-06,4.3536188082847654e-06,19.69136695952564,54.21294606921926
127,179,1.5,1.5229999999999997,53,2,0,0,no_event,5.887268435533513,66.2239898715648,4.644077054821343,10.865298017776148
128,145,0.5,0.516,18,1,0,0,no_event,3.08455643071433e-06,5.315509269577124e-06,13.562925465124021,270.0835439212004
128,163,1.0,1.0380000000000003,36,1,0,0,no_event,2.302722595997251e-06,3.041253419311604e-06,14.658614270208954,46.0504832275892
128,182,1.5,1.524,55,2,0,0,no_event,11.677836861545519,73.48713626110688,3.8163358141212163,10.244296187240758
129,146,0.5,0.524,18,1,0,0,no_event,3.201834608560844e-06,1.302164548014821e-06,20.19833645385284,228.8072416374653
129,163,1.0,1.0170000000000003,35,1,0,0,no_event,2.2933176825016575e-06,3.0412534442211655e-06,14.658614378778028,46.050483638744524
129,182,1.5,1.5030000000000001,54,2,0,0,no_event,11.677836838403868,73.48713626110688,3.816335831917972,10.244296257910817
130,146,0.5,0.5019999999999998,17,1,0,0,no_event,2.929370544287032e-06,1.3013612923558016e-06,20.19833699917853,228.80724002208515
130,164,1.0,1.0170000000000003,35,1,0,0,no_event,2.3597080198645445e-06,2.649540551211717e-06,13.692266954057978,43.92489185307651
130,183,1.5,1.5060000000000002,54,2,0,0,no_event,13.444219015410525,70.6552948805473,3.567550099286728,9.95142990293458
131,147,0.5,0.5039999999999996,17,1,0,0,no_event,2.823060258610419e-06,2.6272062816448795e-06,24.80443575270441,170.59622846771305
131,165,1.0,1.0099999999999998,35,1,0,0,no_event,2.4451648999540252e-06,2.6129050423657796e-06,12.933572921846155,42.14967518790391
131,184,1.5,1.508,54,2,0,0,no_event,15.22457969545012,65.9392879109392,3.308721011708516,9.58626290471825
132,148,0.5,0.5060000000000002,17,1,0,0,no_event,2.661560557754748e-06,2.3984580525110026e-06,28.193379951159486,109.3207463527101
132,166,1.0,1.008,35,1,0,0,no_event,2.5433774206158886e-06,2.2721010293662618e-06,11.867827502322362,39.47205787795892
132,185,1.5,1.5019999999999998,54,2,0,0,no_event,16.62871532658997,61.049385804297856,3.0963086808575926,9.235319878216275
133,151,0.5,0.5339999999999998,19,1,0,0,no_event,2.7864127207307024e-06,3.3447308786020324e-06,30.777871748299376,1.9125429113561268
133,169,1.0,1.0190000000000001,37,1,0,0,no_event,2.91517171716766e-06,1.2064998446939128e-06,9.302084898788193,32.36519430646383
133,187,1.5,1.5020000000000007,55,2,0,0,no_event,19.708006228323068,44.57576458455827,2.564310670934639,8.17254810536882
134,151,0.5,0.5059999999999993,18,1,0,0,no_event,2.6279514597816436e-06,3.3447897753242014e-06,30.777871861187517,1.9125432502732451
134,170,1.0,1.0190000000000001,37,1,0,0,no_event,3.0887605558135245e-06,1.04569725612765e-06,8.466268215027412,29.85059730532
134,189,1.5,1.5229999999999997,56,2,0,0,no_event,21.386457130301107,30.781952512400743,2.196635533990468,7.281542346278157
135,152,0.5,0.508,18,1,0,0,no_event,2.4590771276735877e-06,6.112970655834593e-06,30.248900175141113,19.591555783962605
135,171,1.0,1.0190000000000001,37,1,0,0,no_event,3.1632115000276843e-06,8.872676143350555e-07,7.773471738076374,27.711860788416043
135,190,1.5,1.524,56,2,0,0,no_event,21.997328192275177,23.49504258235024,2.019410744350387,6.816338315544582
136,153,0.5,0.5040000000000004,18,1,0,0,no_event,2.0535838132298053e-06,7.77689417094203e-06,29.323591385498094,33.046764344520966
136,172,1.0,1.013,37,1,0,0,no_event,3.3690824001774413e-06,6.401394253197943e-07,7.107875016585534,25.599877458256444
137,154,0.5,0.5120000000000005,18,1,0,0,no_event,1.726383799363176e-06,9.679663153107695e-06,28.18263119810535,42.25778661936522
137,173,1.0,1.0190000000000001,37,2,0,0,no_event,0.039412390263683754,1.576634666290063,6.626645250049699,19.249190482496935
138,155,0.5,0.5129999999999999,18,1,0,0,no_event,1.491898670798453e-06,8.730768420975346e-06,27.084017691432486,47.765825760038126
138,174,1.0,1.024,37,2,0,0,no_event,0.2234723729292236,6.817046205253418,6.214808456386925,15.25321647769805
139,156,0.5,0.5110000000000001,18,1,0,0,no_event,1.3814923109825138e-06,7.912304632982747e-06,25.51153655273601,52.416054138238366
139,175,1.0,1.0179999999999998,37,2,0,0,no_event,0.6198221617589122,15.244231275902708,5.873453871859864,13.12902521544424
140,157,0.5,0.5009999999999994,18,1,0,0,no_event,1.3822488179463948e-06,7.089201237664328e-06,24.1482781095934,54.530346429237966
140,176,1.0,1.0199999999999996,37,2,0,0,no_event,1.8334982650883498,32.802058446076735,5.440007787520117,11.714760004873337
141,158,0.5,0.5120000000000005,18,1,0,0,no_event,1.6151271615880685e-06,6.401556981678143e-06,22.26162054661515,55.489938224673125
141,177,1.0,1.016,37,2,0,0,no_event,2.646707966351738,42.80052575597058,5.224676562676963,11.333224876529723
142,159,0.5,0.508,18,1,0,0,no_event,1.7093942629430361e-06,5.223536920924092e-06,20.938266731598016,55.13974426180735
142,178,1.0,1.0130000000000008,37,2,0,0,no_event,4.032994830585999,55.451478915614246,4.948305745362163,11.054833027457612
143,160,0.5,0.5040000000000004,18,1,0,0,no_event,2.0391332651152485e-06,4.353634576851987e-06,19.691368977495046,54.21295324623104
143,179,1.0,1.0140000000000002,37,2,0,0,no_event,5.887266440080952,66.2239898715648,4.6440773773100466,10.86529928083755
144,161,0.5,0.5070000000000006,18,0,0,0,no_event,2.374326636681016e-06,4.816196494311868e-06,18.020407251665212,52.217561945520686
144,180,1.0,1.0110000000000001,37,1,0,0,no_event,7.761663901416891,72.09221458175908,4.365944125598044,10.697433834757682
145,163,0.5,0.548,19,0,0,0,no_event,3.685297323260615e-06,3.3076272594128407e-06,11.402526805038201,30.722493537974984
145,181,1.0,1.0070000000000006,37,1,0,0,no_event,9.693681623337104,74.30839903942619,1.5222170017681798,10.759702152694764
146,163,0.5,0.5220000000000002,18,0,0,0,no_event,5.262428016499666e-06,3.858648270295357e-06,10.526771564313846,26.307607685121894
146,182,1.0,1.008,37,1,0,0,no_event,11.677832870152105,73.48713626105584,1.2108657880464013,8.733809584256717
